filepath,genre,track_id
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\country\country.00078.wav,country,country.00078
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\country\country.00079.wav,country,country.00079
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\country\country.00080.wav,country,country.00080
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\country\country.00084.wav,country,country.00084
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\country\country.00086.wav,country,country.00086
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\country\country.00087.wav,country,country.00087
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\country\country.00088.wav,country,country.00088
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\country\country.00089.wav,country,country.00089
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\country\country.00091.wav,country,country.00091
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\country\country.00095.wav,country,country.00095
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\country\country.00096.wav,country,country.00096
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\country\country.00097.wav,country,country.00097
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\country\country.00098.wav,country,country.00098
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\country\country.00099.wav,country,country.00099
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00002.wav,disco,disco.00002
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00003.wav,disco,disco.00003
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00004.wav,disco,disco.00004
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00006.wav,disco,disco.00006
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00008.wav,disco,disco.00008
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00009.wav,disco,disco.00009
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00011.wav,disco,disco.00011
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00013.wav,disco,disco.00013
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00014.wav,disco,disco.00014
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00017.wav,disco,disco.00017
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00018.wav,disco,disco.00018
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00019.wav,disco,disco.00019
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00022.wav,disco,disco.00022
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00023.wav,disco,disco.00023
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00025.wav,disco,disco.00025
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00026.wav,disco,disco.00026
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00028.wav,disco,disco.00028
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00029.wav,disco,disco.00029
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00032.wav,disco,disco.00032
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00033.wav,disco,disco.00033
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00034.wav,disco,disco.00034
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00037.wav,disco,disco.00037
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00038.wav,disco,disco.00038
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00040.wav,disco,disco.00040
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00042.wav,disco,disco.00042
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00043.wav,disco,disco.00043
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00044.wav,disco,disco.00044
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00047.wav,disco,disco.00047
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00048.wav,disco,disco.00048
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00049.wav,disco,disco.00049
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00051.wav,disco,disco.00051
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00052.wav,disco,disco.00052
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00054.wav,disco,disco.00054
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00056.wav,disco,disco.00056
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00057.wav,disco,disco.00057
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00059.wav,disco,disco.00059
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00061.wav,disco,disco.00061
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00062.wav,disco,disco.00062
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00064.wav,disco,disco.00064
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00066.wav,disco,disco.00066
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00067.wav,disco,disco.00067
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00069.wav,disco,disco.00069
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00072.wav,disco,disco.00072
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00073.wav,disco,disco.00073
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00074.wav,disco,disco.00074
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00077.wav,disco,disco.00077
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00078.wav,disco,disco.00078
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00081.wav,disco,disco.00081
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00082.wav,disco,disco.00082
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00083.wav,disco,disco.00083
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00084.wav,disco,disco.00084
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00086.wav,disco,disco.00086
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00088.wav,disco,disco.00088
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00089.wav,disco,disco.00089
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00092.wav,disco,disco.00092
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00093.wav,disco,disco.00093
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00096.wav,disco,disco.00096
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00097.wav,disco,disco.00097
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00098.wav,disco,disco.00098
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\disco\disco.00099.wav,disco,disco.00099
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00000.wav,hiphop,hiphop.00000
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00001.wav,hiphop,hiphop.00001
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00005.wav,hiphop,hiphop.00005
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00006.wav,hiphop,hiphop.00006
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00008.wav,hiphop,hiphop.00008
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00009.wav,hiphop,hiphop.00009
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00010.wav,hiphop,hiphop.00010
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00012.wav,hiphop,hiphop.00012
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00013.wav,hiphop,hiphop.00013
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00015.wav,hiphop,hiphop.00015
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00017.wav,hiphop,hiphop.00017
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00018.wav,hiphop,hiphop.00018
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00023.wav,hiphop,hiphop.00023
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00025.wav,hiphop,hiphop.00025
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00026.wav,hiphop,hiphop.00026
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00028.wav,hiphop,hiphop.00028
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00029.wav,hiphop,hiphop.00029
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00031.wav,hiphop,hiphop.00031
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00032.wav,hiphop,hiphop.00032
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00033.wav,hiphop,hiphop.00033
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00034.wav,hiphop,hiphop.00034
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00036.wav,hiphop,hiphop.00036
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00038.wav,hiphop,hiphop.00038
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00039.wav,hiphop,hiphop.00039
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00042.wav,hiphop,hiphop.00042
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00043.wav,hiphop,hiphop.00043
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00044.wav,hiphop,hiphop.00044
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00046.wav,hiphop,hiphop.00046
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00047.wav,hiphop,hiphop.00047
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00049.wav,hiphop,hiphop.00049
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00051.wav,hiphop,hiphop.00051
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00053.wav,hiphop,hiphop.00053
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00054.wav,hiphop,hiphop.00054
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00055.wav,hiphop,hiphop.00055
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00060.wav,hiphop,hiphop.00060
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00061.wav,hiphop,hiphop.00061
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00062.wav,hiphop,hiphop.00062
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00063.wav,hiphop,hiphop.00063
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00064.wav,hiphop,hiphop.00064
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00065.wav,hiphop,hiphop.00065
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00068.wav,hiphop,hiphop.00068
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00069.wav,hiphop,hiphop.00069
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00072.wav,hiphop,hiphop.00072
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00073.wav,hiphop,hiphop.00073
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00074.wav,hiphop,hiphop.00074
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00075.wav,hiphop,hiphop.00075
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00078.wav,hiphop,hiphop.00078
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00079.wav,hiphop,hiphop.00079
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00080.wav,hiphop,hiphop.00080
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00083.wav,hiphop,hiphop.00083
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00084.wav,hiphop,hiphop.00084
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00087.wav,hiphop,hiphop.00087
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00089.wav,hiphop,hiphop.00089
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00091.wav,hiphop,hiphop.00091
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00092.wav,hiphop,hiphop.00092
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00093.wav,hiphop,hiphop.00093
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00094.wav,hiphop,hiphop.00094
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00097.wav,hiphop,hiphop.00097
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00098.wav,hiphop,hiphop.00098
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\hiphop\hiphop.00099.wav,hiphop,hiphop.00099
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\jazz\jazz.00001.wav,jazz,jazz.00001
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\jazz\jazz.00003.wav,jazz,jazz.00003
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\jazz\jazz.00004.wav,jazz,jazz.00004
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\jazz\jazz.00006.wav,jazz,jazz.00006
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\jazz\jazz.00008.wav,jazz,jazz.00008
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\jazz\jazz.00009.wav,jazz,jazz.00009
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\jazz\jazz.00011.wav,jazz,jazz.00011
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\jazz\jazz.00013.wav,jazz,jazz.00013
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\jazz\jazz.00014.wav,jazz,jazz.00014
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\jazz\jazz.00016.wav,jazz,jazz.00016
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\jazz\jazz.00018.wav,jazz,jazz.00018
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\jazz\jazz.00021.wav,jazz,jazz.00021
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\jazz\jazz.00022.wav,jazz,jazz.00022
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\jazz\jazz.00024.wav,jazz,jazz.00024
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\jazz\jazz.00026.wav,jazz,jazz.00026
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\jazz\jazz.00027.wav,jazz,jazz.00027
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\jazz\jazz.00029.wav,jazz,jazz.00029
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\jazz\jazz.00030.wav,jazz,jazz.00030
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\jazz\jazz.00031.wav,jazz,jazz.00031
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\jazz\jazz.00033.wav,jazz,jazz.00033
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\jazz\jazz.00034.wav,jazz,jazz.00034
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\jazz\jazz.00037.wav,jazz,jazz.00037
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\jazz\jazz.00038.wav,jazz,jazz.00038
C:\Users\diceandspice\.cache\kagglehub\datasets\andradaolteanu\gtzan-dataset-music-genre-classification\versions\1\Data\genres_original\jazz\jazz.00039.wav,jazz,jazz.00039
